timestamp,text,developer,model,persona,temperature,trial,Q1value,Q2value,Q3value,Q4value
2025/4/24 20:18,t1,Meta,Llama-4-Maverick-17B,p2,0.4,5,80.0,20.0,10.0,0.0
2025/4/24 20:18,t1,Meta,Llama-4-Maverick-17B,p2,0.4,6,80.0,20.0,10.0,20.0
2025/4/24 20:18,t1,Meta,Llama-4-Maverick-17B,p2,0.4,7,80.0,20.0,10.0,0.0
2025/4/24 20:18,t1,Meta,Llama-4-Maverick-17B,p2,0.4,8,80.0,20.0,10.0,30.0
2025/4/24 20:18,t1,Meta,Llama-4-Maverick-17B,p2,0.4,9,80.0,40.0,20.0,30.0
2025/4/24 20:19,t1,Meta,Llama-4-Maverick-17B,p2,0.4,10,80.0,20.0,10.0,20.0
2025/4/24 20:17,t1,Meta,Llama-4-Maverick-17B,p3,0.9,1,80.0,20.0,10.0,0.0
2025/4/24 20:17,t1,Meta,Llama-4-Maverick-17B,p3,0.9,2,80.0,20.0,10.0,10.0
2025/4/24 20:17,t1,Meta,Llama-4-Maverick-17B,p3,0.9,3,80.0,40.0,20.0,30.0
2025/4/24 20:17,t1,Meta,Llama-4-Maverick-17B,p3,0.9,4,80.0,40.0,20.0,10.0
2025/4/24 20:18,t1,Meta,Llama-4-Maverick-17B,p3,0.9,5,80.0,20.0,10.0,30.0
2025/4/24 20:18,t1,Meta,Llama-4-Maverick-17B,p3,0.9,6,80.0,40.0,20.0,30.0
2025/4/24 20:18,t1,Meta,Llama-4-Maverick-17B,p3,0.9,7,80.0,20.0,10.0,30.0
2025/4/24 20:18,t1,Meta,Llama-4-Maverick-17B,p3,0.9,8,80.0,40.0,20.0,30.0
2025/4/24 20:18,t1,Meta,Llama-4-Maverick-17B,p3,0.9,9,80.0,20.0,10.0,30.0
2025/4/24 20:19,t1,Meta,Llama-4-Maverick-17B,p3,0.9,10,80.0,40.0,20.0,30.0
2025/4/24 20:17,t1,Meta,Llama-4-Maverick-17B,p4,0.1,1,80.0,20.0,10.0,0.0
2025/4/24 20:17,t1,Meta,Llama-4-Maverick-17B,p4,0.1,2,80.0,20.0,10.0,0.0
2025/4/24 20:17,t1,Meta,Llama-4-Maverick-17B,p4,0.1,3,80.0,20.0,10.0,0.0
2025/4/24 20:17,t1,Meta,Llama-4-Maverick-17B,p4,0.1,4,80.0,20.0,10.0,0.0
2025/4/24 20:18,t1,Meta,Llama-4-Maverick-17B,p4,0.1,5,80.0,20.0,10.0,0.0
2025/4/24 20:18,t1,Meta,Llama-4-Maverick-17B,p4,0.1,6,80.0,20.0,10.0,0.0
2025/4/24 20:18,t1,Meta,Llama-4-Maverick-17B,p4,0.1,7,80.0,20.0,10.0,0.0
2025/4/24 20:18,t1,Meta,Llama-4-Maverick-17B,p4,0.1,8,80.0,20.0,10.0,0.0
2025/4/24 20:18,t1,Meta,Llama-4-Maverick-17B,p4,0.1,9,80.0,20.0,10.0,0.0
2025/4/24 20:19,t1,Meta,Llama-4-Maverick-17B,p4,0.1,10,80.0,20.0,10.0,0.0
2025/4/24 20:19,t1,Meta,Llama-4-Scout-17B,p1,0.7,1,80.0,40.0,10.0,0.0
2025/4/24 20:19,t1,Meta,Llama-4-Scout-17B,p1,0.7,2,80.0,40.0,10.0,20.0
2025/4/24 20:20,t1,Meta,Llama-4-Scout-17B,p1,0.7,3,,,,
2025/4/24 20:20,t1,Meta,Llama-4-Scout-17B,p1,0.7,4,80.0,20.0,0.0,0.0
2025/4/24 20:20,t1,Meta,Llama-4-Scout-17B,p1,0.7,5,80.0,20.0,10.0,0.0
2025/4/24 20:21,t1,Meta,Llama-4-Scout-17B,p1,0.7,6,80.0,40.0,10.0,0.0
2025/4/24 20:21,t1,Meta,Llama-4-Scout-17B,p1,0.7,7,80.0,40.0,10.0,0.0
2025/4/24 20:22,t1,Meta,Llama-4-Scout-17B,p1,0.7,8,80.0,40.0,0.0,0.0
2025/4/24 20:22,t1,Meta,Llama-4-Scout-17B,p1,0.7,9,80.0,60.0,10.0,0.0
2025/4/24 20:22,t1,Meta,Llama-4-Scout-17B,p1,0.7,10,80.0,20.0,10.0,0.0
2025/4/24 20:19,t1,Meta,Llama-4-Scout-17B,p2,0.4,1,,,,
2025/4/24 20:19,t1,Meta,Llama-4-Scout-17B,p2,0.4,2,,,,
2025/4/24 20:20,t1,Meta,Llama-4-Scout-17B,p2,0.4,3,,,,
2025/4/24 20:20,t1,Meta,Llama-4-Scout-17B,p2,0.4,4,,,,
2025/4/24 20:20,t1,Meta,Llama-4-Scout-17B,p2,0.4,5,,,,
2025/4/24 20:21,t1,Meta,Llama-4-Scout-17B,p2,0.4,6,,,,
2025/4/24 20:21,t1,Meta,Llama-4-Scout-17B,p2,0.4,7,,,,
2025/4/24 20:22,t1,Meta,Llama-4-Scout-17B,p2,0.4,8,80.0,40.0,10.0,20.0
2025/4/24 20:22,t1,Meta,Llama-4-Scout-17B,p2,0.4,9,,,,
2025/4/24 20:22,t1,Meta,Llama-4-Scout-17B,p2,0.4,10,,,,
2025/4/24 20:19,t1,Meta,Llama-4-Scout-17B,p3,0.9,1,80.0,20.0,10.0,30.0
2025/4/24 20:19,t1,Meta,Llama-4-Scout-17B,p3,0.9,2,80.0,40.0,10.0,0.0
2025/4/24 20:20,t1,Meta,Llama-4-Scout-17B,p3,0.9,3,80.0,20.0,10.0,0.0
2025/4/24 20:20,t1,Meta,Llama-4-Scout-17B,p3,0.9,4,,,,
2025/4/24 20:20,t1,Meta,Llama-4-Scout-17B,p3,0.9,5,80.0,20.0,0.0,0.0
2025/4/24 20:21,t1,Meta,Llama-4-Scout-17B,p3,0.9,6,,,,
2025/4/24 20:21,t1,Meta,Llama-4-Scout-17B,p3,0.9,7,80.0,20.0,10.0,0.0
2025/4/24 20:22,t1,Meta,Llama-4-Scout-17B,p3,0.9,8,80.0,40.0,10.0,0.0
2025/4/24 20:22,t1,Meta,Llama-4-Scout-17B,p3,0.9,9,80.0,40.0,10.0,0.0
2025/4/24 20:22,t1,Meta,Llama-4-Scout-17B,p3,0.9,10,,,,
2025/4/24 20:19,t1,Meta,Llama-4-Scout-17B,p4,0.1,1,80.0,40.0,10.0,0.0
2025/4/24 20:19,t1,Meta,Llama-4-Scout-17B,p4,0.1,2,80.0,40.0,0.0,0.0
2025/4/24 20:20,t1,Meta,Llama-4-Scout-17B,p4,0.1,3,80.0,40.0,10.0,0.0
2025/4/24 20:20,t1,Meta,Llama-4-Scout-17B,p4,0.1,4,80.0,20.0,10.0,0.0
2025/4/24 20:20,t1,Meta,Llama-4-Scout-17B,p4,0.1,5,80.0,40.0,0.0,0.0
2025/4/24 20:21,t1,Meta,Llama-4-Scout-17B,p4,0.1,6,80.0,40.0,0.0,0.0
2025/4/24 20:21,t1,Meta,Llama-4-Scout-17B,p4,0.1,7,80.0,40.0,0.0,0.0
2025/4/24 20:22,t1,Meta,Llama-4-Scout-17B,p4,0.1,8,80.0,40.0,10.0,10.0
2025/4/24 20:22,t1,Meta,Llama-4-Scout-17B,p4,0.1,9,80.0,40.0,10.0,20.0
2025/4/24 20:22,t1,Meta,Llama-4-Scout-17B,p4,0.1,10,80.0,40.0,0.0,0.0
2025/4/30 21:12,t1,OpenAI,gpt-4.1,p1,0.7,1,75.0,60.0,20.0,5.0
2025/4/30 21:12,t1,OpenAI,gpt-4.1,p1,0.7,2,70.0,60.0,20.0,5.0
2025/4/30 21:12,t1,OpenAI,gpt-4.1,p1,0.7,3,70.0,60.0,20.0,10.0
2025/4/30 21:12,t1,OpenAI,gpt-4.1,p1,0.7,4,70.0,50.0,20.0,10.0
2025/4/30 21:12,t1,OpenAI,gpt-4.1,p1,0.7,5,75.0,60.0,20.0,10.0
2025/4/30 21:12,t1,OpenAI,gpt-4.1,p1,0.7,6,75.0,60.0,20.0,5.0
2025/4/30 21:12,t1,OpenAI,gpt-4.1,p1,0.7,7,75.0,60.0,20.0,5.0
2025/4/30 21:12,t1,OpenAI,gpt-4.1,p1,0.7,8,70.0,40.0,20.0,10.0
2025/4/30 21:12,t1,OpenAI,gpt-4.1,p1,0.7,9,70.0,50.0,20.0,10.0
2025/4/30 21:12,t1,OpenAI,gpt-4.1,p1,0.7,10,75.0,60.0,20.0,5.0
2025/4/30 21:12,t1,OpenAI,gpt-4.1,p2,0.4,1,75.0,60.0,20.0,5.0
2025/4/30 21:12,t1,OpenAI,gpt-4.1,p2,0.4,2,75.0,60.0,20.0,5.0
2025/4/30 21:12,t1,OpenAI,gpt-4.1,p2,0.4,3,75.0,60.0,20.0,5.0
2025/4/30 21:12,t1,OpenAI,gpt-4.1,p2,0.4,4,70.0,50.0,20.0,5.0
2025/4/30 21:12,t1,OpenAI,gpt-4.1,p2,0.4,5,75.0,60.0,20.0,10.0
2025/4/30 21:12,t1,OpenAI,gpt-4.1,p2,0.4,6,70.0,50.0,20.0,10.0
2025/4/30 21:12,t1,OpenAI,gpt-4.1,p2,0.4,7,75.0,60.0,20.0,5.0
2025/4/30 21:12,t1,OpenAI,gpt-4.1,p2,0.4,8,75.0,60.0,20.0,5.0
2025/4/30 21:12,t1,OpenAI,gpt-4.1,p2,0.4,9,70.0,40.0,10.0,5.0
2025/4/30 21:12,t1,OpenAI,gpt-4.1,p2,0.4,10,75.0,60.0,20.0,5.0
2025/4/30 21:12,t1,OpenAI,gpt-4.1,p3,0.9,1,80.0,60.0,20.0,5.0
2025/4/30 21:12,t1,OpenAI,gpt-4.1,p3,0.9,2,75.0,40.0,10.0,5.0
2025/4/30 21:12,t1,OpenAI,gpt-4.1,p3,0.9,3,75.0,55.0,20.0,10.0
2025/4/30 21:12,t1,OpenAI,gpt-4.1,p3,0.9,4,75.0,60.0,20.0,5.0
2025/4/30 21:12,t1,OpenAI,gpt-4.1,p3,0.9,5,70.0,60.0,20.0,10.0
2025/4/30 21:12,t1,OpenAI,gpt-4.1,p3,0.9,6,70.0,50.0,20.0,10.0
2025/4/30 21:12,t1,OpenAI,gpt-4.1,p3,0.9,7,70.0,60.0,25.0,10.0
2025/4/30 21:12,t1,OpenAI,gpt-4.1,p3,0.9,8,75.0,60.0,20.0,10.0
2025/4/30 21:12,t1,OpenAI,gpt-4.1,p3,0.9,9,70.0,50.0,20.0,10.0
2025/4/30 21:12,t1,OpenAI,gpt-4.1,p3,0.9,10,70.0,55.0,20.0,5.0
2025/4/30 21:12,t1,OpenAI,gpt-4.1,p4,0.1,1,65.0,40.0,15.0,5.0
2025/4/30 21:12,t1,OpenAI,gpt-4.1,p4,0.1,2,65.0,40.0,15.0,5.0
2025/4/30 21:12,t1,OpenAI,gpt-4.1,p4,0.1,3,65.0,40.0,20.0,5.0
2025/4/30 21:12,t1,OpenAI,gpt-4.1,p4,0.1,4,65.0,40.0,20.0,5.0
2025/4/30 21:12,t1,OpenAI,gpt-4.1,p4,0.1,5,65.0,40.0,15.0,5.0
2025/4/30 21:12,t1,OpenAI,gpt-4.1,p4,0.1,6,65.0,40.0,15.0,5.0
2025/4/30 21:12,t1,OpenAI,gpt-4.1,p4,0.1,7,65.0,40.0,20.0,5.0
2025/4/30 21:12,t1,OpenAI,gpt-4.1,p4,0.1,8,65.0,40.0,15.0,5.0
2025/4/30 21:12,t1,OpenAI,gpt-4.1,p4,0.1,9,65.0,40.0,20.0,5.0
2025/4/30 21:12,t1,OpenAI,gpt-4.1,p4,0.1,10,70.0,40.0,20.0,10.0
2025/4/30 21:11,t1,OpenAI,gpt-4.1-mini,p1,0.7,1,70.0,50.0,20.0,10.0
2025/4/30 21:11,t1,OpenAI,gpt-4.1-mini,p1,0.7,2,70.0,50.0,20.0,10.0
2025/4/30 21:11,t1,OpenAI,gpt-4.1-mini,p1,0.7,3,70.0,40.0,10.0,5.0
2025/4/30 21:11,t1,OpenAI,gpt-4.1-mini,p1,0.7,4,70.0,50.0,20.0,10.0
2025/4/30 21:11,t1,OpenAI,gpt-4.1-mini,p1,0.7,5,70.0,50.0,20.0,10.0
2025/4/30 21:11,t1,OpenAI,gpt-4.1-mini,p1,0.7,6,75.0,40.0,10.0,5.0
2025/4/30 21:11,t1,OpenAI,gpt-4.1-mini,p1,0.7,7,70.0,50.0,10.0,5.0
2025/4/30 21:11,t1,OpenAI,gpt-4.1-mini,p1,0.7,8,70.0,50.0,20.0,10.0
2025/4/30 21:11,t1,OpenAI,gpt-4.1-mini,p1,0.7,9,70.0,50.0,20.0,10.0
2025/4/30 21:11,t1,OpenAI,gpt-4.1-mini,p1,0.7,10,70.0,50.0,20.0,10.0
2025/4/30 21:11,t1,OpenAI,gpt-4.1-mini,p2,0.4,1,75.0,60.0,10.0,5.0
2025/4/30 21:11,t1,OpenAI,gpt-4.1-mini,p2,0.4,2,70.0,40.0,20.0,10.0
2025/4/30 21:11,t1,OpenAI,gpt-4.1-mini,p2,0.4,3,70.0,50.0,10.0,5.0
2025/4/30 21:11,t1,OpenAI,gpt-4.1-mini,p2,0.4,4,70.0,40.0,10.0,5.0
2025/4/30 21:11,t1,OpenAI,gpt-4.1-mini,p2,0.4,5,70.0,40.0,10.0,5.0
2025/4/30 21:11,t1,OpenAI,gpt-4.1-mini,p2,0.4,6,70.0,40.0,10.0,5.0
2025/4/30 21:11,t1,OpenAI,gpt-4.1-mini,p2,0.4,7,70.0,40.0,20.0,10.0
2025/4/30 21:11,t1,OpenAI,gpt-4.1-mini,p2,0.4,8,75.0,40.0,10.0,5.0
2025/4/30 21:11,t1,OpenAI,gpt-4.1-mini,p2,0.4,9,75.0,40.0,10.0,5.0
2025/4/30 21:11,t1,OpenAI,gpt-4.1-mini,p2,0.4,10,70.0,40.0,20.0,10.0
2025/4/30 21:11,t1,OpenAI,gpt-4.1-mini,p3,0.9,1,70.0,50.0,20.0,10.0
2025/4/30 21:11,t1,OpenAI,gpt-4.1-mini,p3,0.9,2,70.0,40.0,20.0,10.0
2025/4/30 21:11,t1,OpenAI,gpt-4.1-mini,p3,0.9,3,70.0,50.0,20.0,10.0
2025/4/30 21:11,t1,OpenAI,gpt-4.1-mini,p3,0.9,4,70.0,50.0,10.0,5.0
2025/4/30 21:11,t1,OpenAI,gpt-4.1-mini,p3,0.9,5,70.0,40.0,10.0,5.0
2025/4/30 21:11,t1,OpenAI,gpt-4.1-mini,p3,0.9,6,70.0,50.0,10.0,5.0
2025/4/30 21:11,t1,OpenAI,gpt-4.1-mini,p3,0.9,7,70.0,40.0,20.0,10.0
2025/4/30 21:11,t1,OpenAI,gpt-4.1-mini,p3,0.9,8,70.0,40.0,10.0,5.0
2025/4/30 21:11,t1,OpenAI,gpt-4.1-mini,p3,0.9,9,70.0,40.0,10.0,5.0
2025/4/30 21:11,t1,OpenAI,gpt-4.1-mini,p3,0.9,10,75.0,40.0,10.0,5.0
2025/4/30 21:11,t1,OpenAI,gpt-4.1-mini,p4,0.1,1,70.0,40.0,10.0,5.0
2025/4/30 21:11,t1,OpenAI,gpt-4.1-mini,p4,0.1,2,70.0,50.0,10.0,5.0
2025/4/30 21:11,t1,OpenAI,gpt-4.1-mini,p4,0.1,3,70.0,50.0,10.0,5.0
2025/4/30 21:11,t1,OpenAI,gpt-4.1-mini,p4,0.1,4,70.0,50.0,10.0,5.0
2025/4/30 21:11,t1,OpenAI,gpt-4.1-mini,p4,0.1,5,70.0,40.0,10.0,5.0
2025/4/30 21:11,t1,OpenAI,gpt-4.1-mini,p4,0.1,6,70.0,50.0,20.0,10.0
2025/4/30 21:11,t1,OpenAI,gpt-4.1-mini,p4,0.1,7,70.0,40.0,10.0,5.0
2025/4/30 21:11,t1,OpenAI,gpt-4.1-mini,p4,0.1,8,70.0,40.0,10.0,5.0
2025/4/30 21:11,t1,OpenAI,gpt-4.1-mini,p4,0.1,9,70.0,50.0,10.0,5.0
2025/4/30 21:11,t1,OpenAI,gpt-4.1-mini,p4,0.1,10,70.0,40.0,10.0,5.0
2025/4/30 21:17,t1,OpenAI,gpt-4.1-nano,p1,0.7,1,80.0,30.0,10.0,10.0
2025/4/30 21:17,t1,OpenAI,gpt-4.1-nano,p1,0.7,2,65.0,30.0,10.0,5.0
2025/4/30 21:17,t1,OpenAI,gpt-4.1-nano,p1,0.7,3,75.0,40.0,10.0,5.0
2025/4/30 21:17,t1,OpenAI,gpt-4.1-nano,p1,0.7,4,80.0,50.0,10.0,5.0
2025/4/30 21:17,t1,OpenAI,gpt-4.1-nano,p1,0.7,5,75.0,40.0,10.0,5.0
2025/4/30 21:17,t1,OpenAI,gpt-4.1-nano,p1,0.7,6,75.0,40.0,10.0,5.0
2025/4/30 21:17,t1,OpenAI,gpt-4.1-nano,p1,0.7,7,70.0,30.0,10.0,5.0
2025/4/30 21:17,t1,OpenAI,gpt-4.1-nano,p1,0.7,8,75.0,40.0,10.0,5.0
2025/4/30 21:17,t1,OpenAI,gpt-4.1-nano,p1,0.7,9,70.0,30.0,10.0,10.0
2025/4/30 21:17,t1,OpenAI,gpt-4.1-nano,p1,0.7,10,70.0,40.0,10.0,5.0
2025/4/30 21:17,t1,OpenAI,gpt-4.1-nano,p2,0.4,1,70.0,20.0,10.0,5.0
2025/4/30 21:17,t1,OpenAI,gpt-4.1-nano,p2,0.4,2,70.0,30.0,10.0,5.0
2025/4/30 21:17,t1,OpenAI,gpt-4.1-nano,p2,0.4,3,75.0,30.0,10.0,5.0
2025/4/30 21:17,t1,OpenAI,gpt-4.1-nano,p2,0.4,4,75.0,40.0,10.0,15.0
2025/4/30 21:17,t1,OpenAI,gpt-4.1-nano,p2,0.4,5,75.0,40.0,10.0,20.0
2025/4/30 21:17,t1,OpenAI,gpt-4.1-nano,p2,0.4,6,75.0,40.0,10.0,5.0
2025/4/30 21:17,t1,OpenAI,gpt-4.1-nano,p2,0.4,7,75.0,40.0,10.0,5.0
2025/4/30 21:17,t1,OpenAI,gpt-4.1-nano,p2,0.4,8,70.0,30.0,10.0,5.0
2025/4/30 21:17,t1,OpenAI,gpt-4.1-nano,p2,0.4,9,75.0,40.0,10.0,5.0
2025/4/30 21:17,t1,OpenAI,gpt-4.1-nano,p2,0.4,10,70.0,40.0,10.0,5.0
2025/4/30 21:17,t1,OpenAI,gpt-4.1-nano,p3,0.9,1,80.0,30.0,10.0,20.0
2025/4/30 21:17,t1,OpenAI,gpt-4.1-nano,p3,0.9,2,75.0,50.0,20.0,10.0
2025/4/30 21:17,t1,OpenAI,gpt-4.1-nano,p3,0.9,3,75.0,20.0,10.0,5.0
2025/4/30 21:17,t1,OpenAI,gpt-4.1-nano,p3,0.9,4,75.0,50.0,10.0,5.0
2025/4/30 21:17,t1,OpenAI,gpt-4.1-nano,p3,0.9,5,80.0,40.0,10.0,5.0
2025/4/30 21:17,t1,OpenAI,gpt-4.1-nano,p3,0.9,6,80.0,40.0,20.0,10.0
2025/4/30 21:17,t1,OpenAI,gpt-4.1-nano,p3,0.9,7,75.0,30.0,10.0,5.0
2025/4/30 21:17,t1,OpenAI,gpt-4.1-nano,p3,0.9,8,85.0,30.0,10.0,5.0
2025/4/30 21:17,t1,OpenAI,gpt-4.1-nano,p3,0.9,9,75.0,40.0,10.0,5.0
2025/4/30 21:17,t1,OpenAI,gpt-4.1-nano,p3,0.9,10,75.0,45.0,10.0,5.0
2025/4/30 21:17,t1,OpenAI,gpt-4.1-nano,p4,0.1,1,70.0,30.0,10.0,5.0
2025/4/30 21:17,t1,OpenAI,gpt-4.1-nano,p4,0.1,2,70.0,30.0,10.0,5.0
2025/4/30 21:17,t1,OpenAI,gpt-4.1-nano,p4,0.1,3,70.0,30.0,10.0,5.0
2025/4/30 21:17,t1,OpenAI,gpt-4.1-nano,p4,0.1,4,65.0,30.0,10.0,5.0
2025/4/30 21:17,t1,OpenAI,gpt-4.1-nano,p4,0.1,5,70.0,30.0,10.0,5.0
2025/4/30 21:17,t1,OpenAI,gpt-4.1-nano,p4,0.1,6,70.0,20.0,10.0,5.0
2025/4/30 21:17,t1,OpenAI,gpt-4.1-nano,p4,0.1,7,70.0,30.0,10.0,5.0
2025/4/30 21:17,t1,OpenAI,gpt-4.1-nano,p4,0.1,8,70.0,20.0,10.0,5.0
2025/4/30 21:17,t1,OpenAI,gpt-4.1-nano,p4,0.1,9,70.0,40.0,10.0,5.0
2025/4/30 21:17,t1,OpenAI,gpt-4.1-nano,p4,0.1,10,70.0,30.0,10.0,5.0
2025/4/30 21:10,t1,OpenAI,gpt-4o,p1,0.7,1,75.0,60.0,10.0,5.0
2025/4/30 21:10,t1,OpenAI,gpt-4o,p1,0.7,2,75.0,65.0,20.0,10.0
2025/4/30 21:10,t1,OpenAI,gpt-4o,p1,0.7,3,75.0,60.0,10.0,5.0
2025/4/30 21:10,t1,OpenAI,gpt-4o,p1,0.7,4,75.0,60.0,10.0,5.0
2025/4/30 21:10,t1,OpenAI,gpt-4o,p1,0.7,5,80.0,60.0,10.0,5.0
2025/4/30 21:10,t1,OpenAI,gpt-4o,p1,0.7,6,70.0,60.0,10.0,5.0
2025/4/30 21:10,t1,OpenAI,gpt-4o,p1,0.7,7,75.0,60.0,20.0,10.0
2025/4/30 21:10,t1,OpenAI,gpt-4o,p1,0.7,8,80.0,60.0,20.0,10.0
2025/4/30 21:10,t1,OpenAI,gpt-4o,p1,0.7,9,75.0,65.0,20.0,10.0
2025/4/30 21:10,t1,OpenAI,gpt-4o,p1,0.7,10,75.0,60.0,10.0,5.0
2025/4/30 21:10,t1,OpenAI,gpt-4o,p2,0.4,1,65.0,45.0,10.0,5.0
2025/4/30 21:10,t1,OpenAI,gpt-4o,p2,0.4,2,65.0,40.0,10.0,5.0
2025/4/30 21:10,t1,OpenAI,gpt-4o,p2,0.4,3,75.0,60.0,10.0,5.0
2025/4/30 21:10,t1,OpenAI,gpt-4o,p2,0.4,4,65.0,50.0,10.0,5.0
2025/4/30 21:10,t1,OpenAI,gpt-4o,p2,0.4,5,70.0,60.0,10.0,10.0
2025/4/30 21:10,t1,OpenAI,gpt-4o,p2,0.4,6,70.0,60.0,10.0,5.0
2025/4/30 21:10,t1,OpenAI,gpt-4o,p2,0.4,7,75.0,60.0,10.0,5.0
2025/4/30 21:10,t1,OpenAI,gpt-4o,p2,0.4,8,70.0,40.0,10.0,5.0
2025/4/30 21:10,t1,OpenAI,gpt-4o,p2,0.4,9,70.0,60.0,20.0,10.0
2025/4/30 21:10,t1,OpenAI,gpt-4o,p2,0.4,10,65.0,40.0,10.0,5.0
2025/4/30 21:10,t1,OpenAI,gpt-4o,p3,0.9,1,80.0,70.0,20.0,10.0
2025/4/30 21:10,t1,OpenAI,gpt-4o,p3,0.9,2,75.0,60.0,10.0,10.0
2025/4/30 21:10,t1,OpenAI,gpt-4o,p3,0.9,3,75.0,65.0,10.0,5.0
2025/4/30 21:10,t1,OpenAI,gpt-4o,p3,0.9,4,75.0,50.0,10.0,5.0
2025/4/30 21:10,t1,OpenAI,gpt-4o,p3,0.9,5,70.0,60.0,20.0,10.0
2025/4/30 21:10,t1,OpenAI,gpt-4o,p3,0.9,6,70.0,60.0,10.0,5.0
2025/4/30 21:10,t1,OpenAI,gpt-4o,p3,0.9,7,70.0,50.0,10.0,10.0
2025/4/30 21:10,t1,OpenAI,gpt-4o,p3,0.9,8,75.0,60.0,15.0,5.0
2025/4/30 21:10,t1,OpenAI,gpt-4o,p3,0.9,9,75.0,50.0,20.0,10.0
2025/4/30 21:10,t1,OpenAI,gpt-4o,p3,0.9,10,70.0,60.0,20.0,10.0
2025/4/30 21:10,t1,OpenAI,gpt-4o,p4,0.1,1,75.0,60.0,10.0,5.0
2025/4/30 21:10,t1,OpenAI,gpt-4o,p4,0.1,2,70.0,50.0,20.0,10.0
2025/4/30 21:10,t1,OpenAI,gpt-4o,p4,0.1,3,70.0,40.0,10.0,10.0
2025/4/30 21:10,t1,OpenAI,gpt-4o,p4,0.1,4,70.0,60.0,10.0,5.0
2025/4/30 21:10,t1,OpenAI,gpt-4o,p4,0.1,5,75.0,60.0,10.0,5.0
2025/4/30 21:10,t1,OpenAI,gpt-4o,p4,0.1,6,70.0,50.0,10.0,5.0
2025/4/30 21:10,t1,OpenAI,gpt-4o,p4,0.1,7,75.0,60.0,10.0,5.0
2025/4/30 21:10,t1,OpenAI,gpt-4o,p4,0.1,8,65.0,60.0,10.0,5.0
2025/4/30 21:10,t1,OpenAI,gpt-4o,p4,0.1,9,70.0,60.0,20.0,10.0
2025/4/30 21:10,t1,OpenAI,gpt-4o,p4,0.1,10,75.0,50.0,10.0,5.0
2025/4/30 21:09,t1,OpenAI,gpt-4o-mini,p1,0.7,1,70.0,30.0,10.0,20.0
2025/4/30 21:09,t1,OpenAI,gpt-4o-mini,p1,0.7,2,70.0,30.0,20.0,10.0
2025/4/30 21:09,t1,OpenAI,gpt-4o-mini,p1,0.7,3,70.0,30.0,20.0,10.0
2025/4/30 21:09,t1,OpenAI,gpt-4o-mini,p1,0.7,4,70.0,30.0,10.0,0.0
2025/4/30 21:09,t1,OpenAI,gpt-4o-mini,p1,0.7,5,70.0,30.0,20.0,10.0
2025/4/30 21:09,t1,OpenAI,gpt-4o-mini,p1,0.7,6,70.0,30.0,10.0,0.0
2025/4/30 21:09,t1,OpenAI,gpt-4o-mini,p1,0.7,7,75.0,50.0,20.0,10.0
2025/4/30 21:09,t1,OpenAI,gpt-4o-mini,p1,0.7,8,70.0,40.0,20.0,10.0
2025/4/30 21:09,t1,OpenAI,gpt-4o-mini,p1,0.7,9,75.0,30.0,10.0,5.0
2025/4/30 21:09,t1,OpenAI,gpt-4o-mini,p1,0.7,10,70.0,30.0,10.0,5.0
2025/4/30 21:09,t1,OpenAI,gpt-4o-mini,p2,0.4,1,75.0,30.0,10.0,5.0
2025/4/30 21:09,t1,OpenAI,gpt-4o-mini,p2,0.4,2,75.0,40.0,20.0,10.0
2025/4/30 21:09,t1,OpenAI,gpt-4o-mini,p2,0.4,3,75.0,50.0,20.0,10.0
2025/4/30 21:09,t1,OpenAI,gpt-4o-mini,p2,0.4,4,70.0,40.0,10.0,5.0
2025/4/30 21:09,t1,OpenAI,gpt-4o-mini,p2,0.4,5,70.0,30.0,10.0,5.0
2025/4/30 21:09,t1,OpenAI,gpt-4o-mini,p2,0.4,6,70.0,30.0,20.0,10.0
2025/4/30 21:09,t1,OpenAI,gpt-4o-mini,p2,0.4,7,70.0,40.0,20.0,10.0
2025/4/30 21:09,t1,OpenAI,gpt-4o-mini,p2,0.4,8,70.0,40.0,20.0,10.0
2025/4/30 21:09,t1,OpenAI,gpt-4o-mini,p2,0.4,9,70.0,30.0,10.0,5.0
2025/4/30 21:09,t1,OpenAI,gpt-4o-mini,p2,0.4,10,70.0,30.0,20.0,10.0
2025/4/30 21:09,t1,OpenAI,gpt-4o-mini,p3,0.9,1,70.0,30.0,20.0,10.0
2025/4/30 21:09,t1,OpenAI,gpt-4o-mini,p3,0.9,2,70.0,40.0,20.0,10.0
2025/4/30 21:09,t1,OpenAI,gpt-4o-mini,p3,0.9,3,75.0,40.0,20.0,10.0
2025/4/30 21:09,t1,OpenAI,gpt-4o-mini,p3,0.9,4,75.0,40.0,20.0,10.0
2025/4/30 21:09,t1,OpenAI,gpt-4o-mini,p3,0.9,5,70.0,30.0,20.0,10.0
2025/4/30 21:09,t1,OpenAI,gpt-4o-mini,p3,0.9,6,70.0,50.0,20.0,10.0
2025/4/30 21:09,t1,OpenAI,gpt-4o-mini,p3,0.9,7,70.0,40.0,20.0,10.0
2025/4/30 21:09,t1,OpenAI,gpt-4o-mini,p3,0.9,8,70.0,40.0,20.0,10.0
2025/4/30 21:09,t1,OpenAI,gpt-4o-mini,p3,0.9,9,70.0,40.0,20.0,10.0
2025/4/30 21:09,t1,OpenAI,gpt-4o-mini,p3,0.9,10,70.0,30.0,20.0,10.0
2025/4/30 21:09,t1,OpenAI,gpt-4o-mini,p4,0.1,1,70.0,40.0,20.0,10.0
